event_id,timestamp,user_id,user_name,department,platform,file_accessed,time_gap_sec,activity_rate_per_hr,ewma_previous,ewma_new,ewma_deviation,ewma_anomaly_flagged,lstm_score,isolation_forest_score,hybrid_anomaly_score,hybrid_anomaly_flagged,pii_sensitivity_score,sbrs_value,sbrs_category,base_action,hybrid_action,is_true_threat,ewma_correct,hybrid_correct
ANOM-23155,2026-04-20 18:00:00,USR046,Philip Cannon,Finance,Google Drive,sprint_notes_26.pdf,3600,6.0,11.207,9.645,-0.4646,False,0.5523,0.0,0.1381,False,31,0.417,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23156,2026-04-20 19:00:00,USR046,Philip Cannon,Finance,Google Drive,sprint_notes_39.xlsx,3600,4.0,9.645,7.9515,-0.5853,False,0.3873,0.2661,0.2964,False,33,0.5745,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23159,2026-04-20 22:00:00,USR046,Philip Cannon,Finance,Google Drive,salary_band_18.pdf,10800,1.0,7.951,5.866,-0.8742,False,0.0,0.0,0.0,False,56,0.56,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23163,2026-04-21 02:00:00,USR046,Philip Cannon,Finance,Google Drive,customer_list_70.png,14400,1.0,5.866,4.4062,-0.8295,False,0.2082,0.0,0.0521,False,75,0.8477,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23166,2026-04-21 05:00:00,USR046,Philip Cannon,Finance,Google Drive,salary_band_70.csv,10800,1.0,4.406,3.3844,-0.773,False,0.0514,0.0,0.0128,False,61,0.6295,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23167,2026-04-21 06:00:00,USR046,Philip Cannon,Finance,Google Drive,roadmap_32.pdf,3600,1.0,3.384,2.6691,-0.7045,False,0.0,0.0,0.0,False,31,0.31,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23168,2026-04-21 07:00:00,USR046,Philip Cannon,Finance,Google Drive,merger_memo_69.png,3600,1.0,2.669,2.1683,-0.6253,False,0.0223,0.1843,0.1438,False,74,1.006,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23169,2026-04-21 08:00:00,USR046,Philip Cannon,Finance,Google Drive,customer_list_44.pdf,3600,9.0,2.168,4.2178,3.1506,True,0.5702,0.9085,0.824,True,60,1.836,SENSITIVE,BLOCK,ALERT,True,True,True
ANOM-23170,2026-04-21 09:00:00,USR046,Philip Cannon,Finance,Google Drive,customer_list_32.png,3600,16.0,4.218,7.7525,2.7934,True,0.7159,0.9838,0.9169,True,58,1.9095,HIGH-RISK,BLOCK,BLOCK,True,True,True
ANOM-23171,2026-04-21 10:00:00,USR046,Philip Cannon,Finance,Google Drive,board_minutes_77.csv,3600,8.0,7.752,7.8267,0.0319,False,0.4953,0.0,0.1238,False,76,0.9952,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23172,2026-04-21 11:00:00,USR046,Philip Cannon,Finance,Google Drive,financials_q_51.xlsx,3600,10.0,7.827,8.4787,0.2777,False,0.3131,0.0,0.0783,False,63,0.7533,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23173,2026-04-21 12:00:00,USR046,Philip Cannon,Finance,Google Drive,runbook_75.xlsx,3600,10.0,8.479,8.9351,0.1794,False,0.1479,0.0,0.037,False,26,0.2841,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23174,2026-04-21 13:00:00,USR046,Philip Cannon,Finance,Google Drive,salary_band_37.docx,3600,16.0,8.935,11.0546,0.7907,False,0.112,0.3144,0.2638,False,64,1.0621,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23175,2026-04-21 14:00:00,USR046,Philip Cannon,Finance,Google Drive,financials_q_96.csv,3600,22.0,11.055,14.3382,0.9901,False,0.0874,0.1599,0.1418,False,72,0.9752,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23176,2026-04-21 15:00:00,USR046,Philip Cannon,Finance,Google Drive,sprint_notes_65.docx,3600,6.0,14.338,11.8367,-0.5815,False,0.0342,0.0,0.0086,False,33,0.3371,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23177,2026-04-21 16:00:00,USR046,Philip Cannon,Finance,Google Drive,audit_report_27.xlsx,3600,8.0,11.837,10.6857,-0.3241,False,0.0172,0.1037,0.0821,False,84,1.0124,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23178,2026-04-21 17:00:00,USR046,Philip Cannon,Finance,Google Drive,runbook_36.png,3600,5.0,10.686,8.98,-0.5321,False,0.011,0.0,0.0028,False,21,0.2115,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23179,2026-04-21 18:00:00,USR046,Philip Cannon,Finance,Google Drive,audit_report_81.csv,3600,5.0,8.98,7.786,-0.4432,False,0.0,0.0,0.0,False,91,0.91,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23180,2026-04-21 19:00:00,USR046,Philip Cannon,Finance,Google Drive,financials_q_61.csv,3600,6.0,7.786,7.2502,-0.2294,False,0.0,0.0,0.0,False,74,0.74,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23181,2026-04-21 20:00:00,USR046,Philip Cannon,Finance,Google Drive,press_release_72.png,3600,2.0,7.25,5.6751,-0.7241,False,0.0,0.0,0.0,False,15,0.15,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23619,2026-04-19 02:00:00,USR047,John Pierce,Legal,Google Drive,roadmap_30.docx,28800,1.0,1.919,1.6435,-0.479,False,0.0,0.0,0.0,False,38,0.38,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23628,2026-04-19 11:00:00,USR047,John Pierce,Legal,Google Drive,roadmap_11.docx,32400,4.0,1.643,2.3504,1.4339,False,0.0,0.0,0.0,False,21,0.21,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23629,2026-04-19 12:00:00,USR047,John Pierce,Legal,Google Drive,merger_memo_38.csv,3600,4.0,2.35,2.8453,0.7018,False,0.0,0.0878,0.0659,False,88,1.025,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23631,2026-04-19 14:00:00,USR047,John Pierce,Legal,Google Drive,merger_memo_24.docx,7200,1.0,2.845,2.2917,-0.6485,False,0.0,0.1321,0.0991,False,71,0.8859,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23632,2026-04-19 15:00:00,USR047,John Pierce,Legal,Google Drive,customer_list_51.png,3600,2.0,2.292,2.2042,-0.1273,False,0.0,0.2461,0.1846,False,57,0.8331,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23633,2026-04-19 16:00:00,USR047,John Pierce,Legal,Google Drive,salary_band_70.csv,3600,3.0,2.204,2.4429,0.361,False,0.0,0.0,0.0,False,72,0.72,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23634,2026-04-19 17:00:00,USR047,John Pierce,Legal,Google Drive,vendor_contract_85.xlsx,3600,1.0,2.443,2.0101,-0.5907,False,0.0,0.0,0.0,False,64,0.64,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23643,2026-04-20 02:00:00,USR047,John Pierce,Legal,Google Drive,customer_list_62.xlsx,32400,1.0,2.01,1.707,-0.5025,False,0.0,0.0,0.0,False,75,0.75,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23644,2026-04-20 03:00:00,USR047,John Pierce,Legal,Google Drive,board_minutes_98.csv,3600,1.0,1.707,1.4949,-0.4142,False,0.0,0.0172,0.0129,False,72,0.7432,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23645,2026-04-20 04:00:00,USR047,John Pierce,Legal,Google Drive,vendor_contract_79.png,3600,2.0,1.495,1.6464,0.3379,False,0.0,0.0,0.0,False,60,0.6,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23648,2026-04-20 07:00:00,USR047,John Pierce,Legal,Google Drive,sprint_notes_55.xlsx,10800,1.0,1.646,1.4525,-0.3926,False,0.0,0.0,0.0,False,27,0.27,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23649,2026-04-20 08:00:00,USR047,John Pierce,Legal,Google Drive,customer_list_48.pdf,3600,7.0,1.453,3.1168,3.8192,True,0.0,0.0,0.0,False,52,0.52,SAFE,BLOCK,PERMIT,False,False,True
ANOM-23650,2026-04-20 09:00:00,USR047,John Pierce,Legal,Google Drive,salary_band_30.xlsx,3600,7.0,3.117,4.2817,1.2459,False,0.0455,0.0,0.0114,False,69,0.7097,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23651,2026-04-20 10:00:00,USR047,John Pierce,Legal,Google Drive,customer_list_03.csv,3600,14.0,4.282,7.1972,2.2697,False,0.1846,0.0,0.0462,False,61,0.6805,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23652,2026-04-20 11:00:00,USR047,John Pierce,Legal,Google Drive,vendor_contract_17.pdf,3600,22.0,7.197,11.638,2.0567,False,0.0529,0.0,0.0132,False,51,0.5268,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23653,2026-04-20 12:00:00,USR047,John Pierce,Legal,Google Drive,merger_memo_64.docx,3600,15.0,11.638,12.6466,0.2889,False,0.0,0.0311,0.0233,False,88,0.9313,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23654,2026-04-20 13:00:00,USR047,John Pierce,Legal,Google Drive,sprint_notes_04.png,3600,5.0,12.647,10.3526,-0.6046,False,0.0,0.0,0.0,False,29,0.29,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23655,2026-04-20 14:00:00,USR047,John Pierce,Legal,Google Drive,brochure_34.xlsx,3600,64.0,10.353,26.4469,5.182,True,0.2491,0.4795,0.4219,False,12,0.2466,SAFE,BLOCK,PERMIT,False,False,True
ANOM-23656,2026-04-20 15:00:00,USR047,John Pierce,Legal,Google Drive,board_minutes_82.csv,3600,32.0,26.447,28.1128,0.21,False,0.1387,0.2048,0.1883,False,77,1.1325,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23657,2026-04-20 16:00:00,USR047,John Pierce,Legal,Google Drive,vendor_contract_97.png,3600,9.0,28.113,22.379,-0.6799,False,0.0416,0.0,0.0104,False,60,0.6156,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23658,2026-04-20 17:00:00,USR047,John Pierce,Legal,Google Drive,financials_q_56.docx,3600,37.0,22.379,26.7653,0.6533,False,0.6266,0.6503,0.6444,False,66,1.7233,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-23659,2026-04-20 18:00:00,USR047,John Pierce,Legal,Google Drive,onboarding_guide_88.docx,3600,7.0,26.765,20.8357,-0.7385,False,0.2868,0.0372,0.0996,False,31,0.3872,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23660,2026-04-20 19:00:00,USR047,John Pierce,Legal,Google Drive,merger_memo_38.docx,3600,2.0,20.836,15.185,-0.904,False,0.0532,0.0,0.0133,False,94,0.9713,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23661,2026-04-20 20:00:00,USR047,John Pierce,Legal,Google Drive,vendor_contract_88.png,3600,1.0,15.185,10.9295,-0.9341,False,0.0,0.0,0.0,False,81,0.81,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23663,2026-04-20 22:00:00,USR047,John Pierce,Legal,Google Drive,team_sync_61.csv,7200,1.0,10.929,7.9506,-0.9085,False,0.0,0.0,0.0,False,22,0.22,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23665,2026-04-21 00:00:00,USR047,John Pierce,Legal,Google Drive,team_sync_57.xlsx,7200,1.0,7.951,5.8654,-0.8742,False,0.0291,0.0,0.0073,False,28,0.2851,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23667,2026-04-21 02:00:00,USR047,John Pierce,Legal,Google Drive,merger_memo_37.docx,7200,1.0,5.865,4.4058,-0.8295,False,0.0141,0.0921,0.0726,False,93,1.0988,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23670,2026-04-21 05:00:00,USR047,John Pierce,Legal,Google Drive,customer_list_57.pdf,10800,1.0,4.406,3.3841,-0.773,False,0.0708,0.04,0.0477,False,61,0.6827,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23672,2026-04-21 07:00:00,USR047,John Pierce,Legal,Google Drive,salary_band_74.pdf,7200,5.0,3.384,3.8688,0.4775,False,0.0,0.0,0.0,False,67,0.67,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23673,2026-04-21 08:00:00,USR047,John Pierce,Legal,Google Drive,board_minutes_63.pdf,3600,18.0,3.869,8.1082,3.6525,True,0.0258,0.0487,0.043,False,87,0.9635,SAFE,BLOCK,PERMIT,False,False,True
ANOM-23674,2026-04-21 09:00:00,USR047,John Pierce,Legal,Google Drive,pentest_findings_64.docx,3600,12.0,8.108,9.2757,0.48,False,0.1247,0.4574,0.3742,False,69,1.3355,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-23675,2026-04-21 10:00:00,USR047,John Pierce,Legal,Google Drive,financials_q_67.pdf,3600,26.0,9.276,14.293,1.803,False,0.0,0.0953,0.0714,False,63,0.7425,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23676,2026-04-21 11:00:00,USR047,John Pierce,Legal,Google Drive,merger_memo_68.xlsx,3600,11.0,14.293,13.3051,-0.2304,False,0.0,0.0618,0.0463,False,99,1.1046,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23677,2026-04-21 12:00:00,USR047,John Pierce,Legal,Google Drive,merger_memo_88.csv,3600,10.0,13.305,12.3136,-0.2484,False,0.0,0.0221,0.0166,False,86,0.8957,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23678,2026-04-21 13:00:00,USR047,John Pierce,Legal,Google Drive,board_minutes_30.xlsx,3600,12.0,12.314,12.2195,-0.0255,False,0.0,0.0887,0.0665,False,94,1.0963,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23679,2026-04-21 14:00:00,USR047,John Pierce,Legal,Google Drive,financials_q_08.xlsx,3600,14.0,12.22,12.7537,0.1457,False,0.0,0.0,0.0,False,67,0.67,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23680,2026-04-21 15:00:00,USR047,John Pierce,Legal,Google Drive,customer_list_43.docx,3600,72.0,12.754,30.5276,4.6454,True,0.1184,0.4505,0.3675,False,58,1.1129,SAFE,BLOCK,PERMIT,False,False,True
ANOM-23681,2026-04-21 16:00:00,USR047,John Pierce,Legal,Google Drive,customer_list_72.docx,3600,19.0,30.528,27.0693,-0.3776,False,0.0775,0.0,0.0194,False,62,0.6501,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23682,2026-04-21 17:00:00,USR047,John Pierce,Legal,Google Drive,vendor_contract_45.docx,3600,33.0,27.069,28.8485,0.2191,False,0.0408,0.136,0.1122,False,62,0.7939,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23683,2026-04-21 18:00:00,USR047,John Pierce,Legal,Google Drive,salary_band_95.png,3600,12.0,28.849,23.794,-0.584,False,0.0188,0.0,0.0047,False,62,0.6273,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23684,2026-04-21 19:00:00,USR047,John Pierce,Legal,Google Drive,financials_q_90.png,3600,4.0,23.794,17.8558,-0.8319,False,0.0023,0.0,0.0006,False,69,0.691,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23685,2026-04-21 20:00:00,USR047,John Pierce,Legal,Google Drive,board_minutes_29.docx,3600,1.0,17.856,12.799,-0.944,False,0.0,0.0275,0.0206,False,90,0.9464,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23688,2026-04-21 23:00:00,USR047,John Pierce,Legal,Google Drive,press_release_26.docx,10800,1.0,12.799,9.2593,-0.9219,False,0.0302,0.0135,0.0177,False,2,0.0209,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24118,2026-04-18 21:00:00,USR048,Shane Henderson,HR,Google Drive,audit_report_11.pdf,14400,1.0,1.924,1.6467,-0.4802,False,0.0992,0.0,0.0248,False,100,1.062,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24127,2026-04-19 06:00:00,USR048,Shane Henderson,HR,Google Drive,onboarding_guide_66.pdf,32400,1.0,1.647,1.4527,-0.3927,False,0.0,0.0,0.0,False,30,0.3,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24131,2026-04-19 10:00:00,USR048,Shane Henderson,HR,Google Drive,audit_report_08.docx,14400,1.0,1.453,1.3169,-0.3116,False,0.0354,0.2505,0.1967,False,85,1.268,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-24135,2026-04-19 14:00:00,USR048,Shane Henderson,HR,Google Drive,board_minutes_44.docx,14400,1.0,1.317,1.2218,-0.2406,False,0.0,0.0,0.0,False,89,0.89,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24136,2026-04-19 15:00:00,USR048,Shane Henderson,HR,Google Drive,team_sync_32.xlsx,3600,2.0,1.222,1.4553,0.6369,False,0.0,0.0,0.0,False,25,0.25,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24137,2026-04-19 16:00:00,USR048,Shane Henderson,HR,Google Drive,financials_q_86.xlsx,3600,1.0,1.455,1.3187,-0.3128,False,0.0,0.0,0.0,False,53,0.53,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24142,2026-04-19 21:00:00,USR048,Shane Henderson,HR,Google Drive,onboarding_guide_10.xlsx,18000,1.0,1.319,1.2231,-0.2417,False,0.0,0.0,0.0,False,21,0.21,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24150,2026-04-20 05:00:00,USR048,Shane Henderson,HR,Google Drive,financials_q_37.csv,28800,1.0,1.223,1.1562,-0.1824,False,0.0,0.0,0.0,False,68,0.68,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24152,2026-04-20 07:00:00,USR048,Shane Henderson,HR,Google Drive,team_sync_09.docx,7200,2.0,1.156,1.4093,0.7299,False,0.0,0.0,0.0,False,32,0.32,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24153,2026-04-20 08:00:00,USR048,Shane Henderson,HR,Google Drive,vendor_contract_56.docx,3600,4.0,1.409,2.1865,1.8383,False,0.0,0.0211,0.0158,False,68,0.7069,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24154,2026-04-20 09:00:00,USR048,Shane Henderson,HR,Google Drive,vendor_contract_57.pdf,3600,25.0,2.187,9.0306,10.4337,True,0.0693,0.1988,0.1664,False,76,1.0762,SAFE,BLOCK,PERMIT,False,False,True
ANOM-24155,2026-04-20 10:00:00,USR048,Shane Henderson,HR,Google Drive,customer_list_59.xlsx,3600,18.0,9.031,11.7214,0.9932,False,0.0,0.0034,0.0025,False,65,0.6541,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24156,2026-04-20 11:00:00,USR048,Shane Henderson,HR,Google Drive,customer_list_11.xlsx,3600,11.0,11.721,11.505,-0.0615,False,0.0,0.0395,0.0296,False,72,0.7733,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24157,2026-04-20 12:00:00,USR048,Shane Henderson,HR,Google Drive,vendor_contract_82.xlsx,3600,9.0,11.505,10.7535,-0.2177,False,0.0,0.0,0.0,False,61,0.61,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24158,2026-04-20 13:00:00,USR048,Shane Henderson,HR,Google Drive,merger_memo_84.png,3600,5.0,10.753,9.0274,-0.535,False,0.0,0.0,0.0,False,89,0.89,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24159,2026-04-20 14:00:00,USR048,Shane Henderson,HR,Google Drive,salary_band_80.pdf,3600,24.0,9.027,13.5192,1.6586,False,0.0,0.2004,0.1503,False,71,0.9768,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24160,2026-04-20 15:00:00,USR048,Shane Henderson,HR,Google Drive,runbook_02.docx,3600,15.0,13.519,13.9634,0.1095,False,0.0,0.0,0.0,False,26,0.26,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24161,2026-04-20 16:00:00,USR048,Shane Henderson,HR,Google Drive,customer_list_76.xlsx,3600,11.0,13.963,13.0744,-0.2122,False,0.0,0.1799,0.1349,False,63,0.8425,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24162,2026-04-20 17:00:00,USR048,Shane Henderson,HR,Google Drive,customer_list_11.docx,3600,10.0,13.074,12.1521,-0.2351,False,0.0,0.0,0.0,False,63,0.63,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24163,2026-04-20 18:00:00,USR048,Shane Henderson,HR,Google Drive,merger_memo_57.png,3600,7.0,12.152,10.6065,-0.424,False,0.0,0.048,0.036,False,100,1.09,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24164,2026-04-20 19:00:00,USR048,Shane Henderson,HR,Google Drive,customer_list_82.docx,3600,3.0,10.606,8.3245,-0.7172,False,0.0,0.0,0.0,False,57,0.57,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24165,2026-04-20 20:00:00,USR048,Shane Henderson,HR,Google Drive,salary_band_34.xlsx,3600,2.0,8.325,6.4272,-0.7597,False,0.0,0.0,0.0,False,54,0.54,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24168,2026-04-20 23:00:00,USR048,Shane Henderson,HR,Google Drive,customer_list_32.docx,10800,1.0,6.427,4.799,-0.8444,False,0.0,0.0088,0.0066,False,77,0.7827,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24171,2026-04-21 02:00:00,USR048,Shane Henderson,HR,Google Drive,salary_band_14.png,10800,2.0,4.799,3.9593,-0.5832,False,0.1321,0.0,0.033,False,75,0.8119,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24172,2026-04-21 03:00:00,USR048,Shane Henderson,HR,Google Drive,roadmap_49.docx,3600,1.0,3.959,3.0715,-0.7474,False,0.2909,0.0,0.0727,False,23,0.2718,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24173,2026-04-21 04:00:00,USR048,Shane Henderson,HR,Google Drive,merger_memo_26.docx,3600,1.0,3.072,2.4501,-0.6744,False,0.1101,0.1293,0.1245,False,81,1.0621,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24174,2026-04-21 05:00:00,USR048,Shane Henderson,HR,Google Drive,merger_memo_39.pdf,3600,1.0,2.45,2.015,-0.5918,False,0.4695,0.534,0.5179,False,78,1.7899,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-24176,2026-04-21 07:00:00,USR048,Shane Henderson,HR,Google Drive,salary_band_70.xlsx,7200,2.0,2.015,2.0105,-0.0075,False,0.1108,0.0089,0.0344,False,62,0.6733,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24177,2026-04-21 08:00:00,USR048,Shane Henderson,HR,Google Drive,customer_list_64.png,3600,5.0,2.011,2.9074,1.4869,False,0.0219,0.0,0.0055,False,64,0.6488,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24178,2026-04-21 09:00:00,USR048,Shane Henderson,HR,Google Drive,financials_q_98.png,3600,19.0,2.907,7.7352,5.5351,True,0.8564,0.9801,0.9492,True,64,2.1587,HIGH-RISK,BLOCK,BLOCK,True,True,True
ANOM-24179,2026-04-21 10:00:00,USR048,Shane Henderson,HR,Google Drive,runbook_16.docx,3600,28.0,7.735,13.8146,2.6198,True,0.5125,0.3228,0.3702,False,18,0.3466,SAFE,BLOCK,PERMIT,False,False,True
ANOM-24180,2026-04-21 11:00:00,USR048,Shane Henderson,HR,Google Drive,customer_list_30.xlsx,3600,15.0,13.815,14.1702,0.0858,False,0.2343,0.1031,0.1359,False,63,0.844,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24181,2026-04-21 12:00:00,USR048,Shane Henderson,HR,Google Drive,pentest_findings_76.xlsx,3600,16.0,14.17,14.7192,0.1291,False,0.0564,0.067,0.0644,False,94,1.0913,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24182,2026-04-21 13:00:00,USR048,Shane Henderson,HR,Google Drive,salary_band_73.docx,3600,9.0,14.719,13.0034,-0.3886,False,0.0,0.0,0.0,False,56,0.56,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24183,2026-04-21 14:00:00,USR048,Shane Henderson,HR,Google Drive,board_minutes_55.csv,3600,11.0,13.003,12.4024,-0.1541,False,0.0,0.0,0.0,False,79,0.79,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24184,2026-04-21 15:00:00,USR048,Shane Henderson,HR,Google Drive,logo_pack_53.docx,3600,27.0,12.402,16.7817,1.177,False,0.0,0.2587,0.194,False,19,0.2821,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24185,2026-04-21 16:00:00,USR048,Shane Henderson,HR,Google Drive,financials_q_01.csv,3600,8.0,16.782,14.1472,-0.5233,False,0.0,0.226,0.1695,False,58,0.8258,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24186,2026-04-21 17:00:00,USR048,Shane Henderson,HR,Google Drive,pentest_findings_59.png,3600,11.0,14.147,13.203,-0.2225,False,0.0,0.0722,0.0541,False,86,0.9763,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24187,2026-04-21 18:00:00,USR048,Shane Henderson,HR,Google Drive,financials_q_98.docx,3600,7.0,13.203,11.3421,-0.4698,False,0.0,0.0,0.0,False,63,0.63,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24188,2026-04-21 19:00:00,USR048,Shane Henderson,HR,Google Drive,sprint_notes_39.xlsx,3600,3.0,11.342,8.8395,-0.7355,False,0.0,0.0,0.0,False,42,0.42,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24189,2026-04-21 20:00:00,USR048,Shane Henderson,HR,Google Drive,customer_list_70.docx,3600,1.0,8.839,6.4876,-0.8869,False,0.0,0.0,0.0,False,60,0.6,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24190,2026-04-21 21:00:00,USR048,Shane Henderson,HR,Google Drive,runbook_61.png,3600,1.0,6.488,4.8413,-0.8459,False,0.0,0.0,0.0,False,27,0.27,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24621,2026-04-18 20:00:00,USR049,Joshua Blair,Engineering,Microsoft OneDrive,salary_band_92.csv,14400,2.0,2.693,2.4854,-0.2575,False,0.0982,0.0587,0.0686,False,60,0.7029,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24622,2026-04-18 21:00:00,USR049,Joshua Blair,Engineering,Microsoft OneDrive,runbook_19.png,3600,1.0,2.485,2.0398,-0.5977,False,0.0792,0.0545,0.0607,False,34,0.3916,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24626,2026-04-19 01:00:00,USR049,Joshua Blair,Engineering,Microsoft OneDrive,roadmap_64.pdf,14400,1.0,2.04,1.7279,-0.5098,False,0.0556,0.0,0.0139,False,28,0.2897,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24631,2026-04-19 06:00:00,USR049,Joshua Blair,Engineering,Microsoft OneDrive,sprint_notes_03.xlsx,18000,1.0,1.728,1.5095,-0.4212,False,0.0618,0.0,0.0154,False,35,0.3635,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24635,2026-04-19 10:00:00,USR049,Joshua Blair,Engineering,Microsoft OneDrive,team_sync_51.pdf,14400,1.0,1.509,1.3566,-0.3375,False,0.0502,0.0849,0.0762,False,26,0.3095,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24636,2026-04-19 11:00:00,USR049,Joshua Blair,Engineering,Microsoft OneDrive,financials_q_41.pdf,3600,1.0,1.357,1.2497,-0.2629,False,0.5991,0.7091,0.6816,False,66,1.7846,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-24642,2026-04-19 17:00:00,USR049,Joshua Blair,Engineering,Microsoft OneDrive,runbook_77.docx,21600,2.0,1.25,1.4748,0.6004,False,0.0718,0.0147,0.0289,False,19,0.2037,SAFE,PERMIT,PERMIT,False,True,True
ANOM-24643,2026-04-19 18:00:00,USR049,Joshua Blair,Engineering,Microsoft OneDrive,vendor_contract_82.docx,3600,1.0,1.475,1.3323,-0.3219,False,0.2319,0.0,0.058,False,62,0.7099,SAFE,PERMIT,PERMIT,False,True,True
